,DEXJPUS,DEXUSEU,DEXCHUS,DEXUSUK,DTWEXBGS
2023-04-03,132.35,1.0891,6.8776,1.2403,119.4342
2023-04-04,131.6,1.0951,6.878,1.2498,119.2641
2023-04-05,131.11,1.0918,6.8781,1.2469,119.4068
2023-04-06,131.67,1.0927,6.875,1.2456,119.4229
2023-04-07,132.11,1.0913,6.875,1.2422,119.4673
2023-04-10,133.75,1.084,6.8807,1.2358,119.8962
2023-04-11,133.63,1.0906,6.8866,1.2409,119.6409
2023-04-12,133.25,1.0987,6.873,1.2471,119.1341
2023-04-13,132.37,1.1054,6.8677,1.2531,118.5376
2023-04-14,133.74,1.098,6.869,1.2417,118.983
2023-04-17,134.51,1.0915,6.8786,1.2359,119.3981
2023-04-18,134.11,1.0958,6.8755,1.2419,119.2345
2023-04-19,134.79,1.0953,6.8851,1.2442,119.4377
2023-04-20,134.1,1.097,6.8725,1.2448,119.2525
2023-04-21,134.28,1.0973,6.892,1.2419,119.4472
2023-04-24,134.41,1.1027,6.8958,1.2457,119.3486
2023-04-25,133.96,1.0968,6.932,1.2398,119.7551
2023-04-26,133.72,1.1052,6.9261,1.2486,119.4758
2023-04-27,134.04,1.1017,6.922,1.2471,119.5754
2023-04-28,135.99,1.104,6.911,1.2582,119.376
2023-05-01,137.35,1.097,6.9164,1.2495,119.5845
2023-05-02,136.46,1.0997,6.9164,1.2475,119.7514
2023-05-03,135.31,1.1049,6.9164,1.2547,119.2773
2023-05-04,133.76,1.1009,6.9094,1.258,119.19
2023-05-05,134.85,1.1026,6.9101,1.265,118.7184
2023-05-08,134.83,1.102,6.9125,1.2633,118.7415
2023-05-09,135.15,1.0953,6.9201,1.2618,118.984
2023-05-10,134.52,1.0966,6.9321,1.2614,118.7561
2023-05-11,134.46,1.0916,6.948,1.2501,119.1902
2023-05-12,135.63,1.0856,6.9575,1.2464,119.5206
2023-05-15,136.07,1.0874,6.952,1.2526,119.3288
2023-05-16,136.62,1.0866,6.9751,1.2494,119.3567
2023-05-17,137.51,1.083,6.9981,1.2475,119.7849
2023-05-18,138.5,1.0776,7.0355,1.2424,120.2642
2023-05-19,137.67,1.0819,7.006,1.2464,119.9479
2023-05-22,138.65,1.0806,7.0351,1.2425,120.2609
2023-05-23,138.74,1.0771,7.049,1.2423,120.4913
2023-05-24,139.14,1.0758,7.0585,1.2368,120.6481
2023-05-25,139.81,1.0725,7.0775,1.2325,121.0126
2023-05-26,140.53,1.0713,7.063,1.2342,120.8022
2023-05-29,,,,,
2023-05-30,139.83,1.0722,7.0792,1.2403,120.7387
2023-05-31,139.78,1.0654,7.11,1.2396,121.1527
2023-06-01,138.74,1.0752,7.0934,1.2536,120.2628
2023-06-02,139.76,1.0724,7.0827,1.2468,120.2102
2023-06-05,139.64,1.0721,7.105,1.244,120.2175
2023-06-06,139.67,1.0695,7.119,1.2418,120.1906
2023-06-07,139.98,1.0702,7.1287,1.2451,120.0893
2023-06-08,138.83,1.078,7.1109,1.2547,119.8069
2023-06-09,139.35,1.0749,7.1273,1.2579,119.6781
2023-06-12,139.72,1.0747,7.1437,1.2489,119.889
2023-06-13,140.0,1.0792,7.1585,1.2611,119.4641
2023-06-14,139.33,1.0859,7.148,1.2696,119.0646
2023-06-15,140.49,1.0933,7.13,1.2762,118.8447
2023-06-16,141.82,1.0925,7.125,1.2815,118.7168
2023-06-19,,,,,
2023-06-20,141.46,1.09,7.1811,1.2732,119.2458
2023-06-21,142.09,1.0951,7.1779,1.2737,119.0438
2023-06-22,142.89,1.0953,7.1777,1.275,119.074
2023-06-23,143.78,1.0887,7.1777,1.2701,119.4584
2023-06-26,143.55,1.091,7.2364,1.2724,119.4123
2023-06-27,144.0,1.0961,7.2193,1.2752,119.235
2023-06-28,144.23,1.0904,7.2436,1.2637,119.6759
2023-06-29,144.72,1.0881,7.2515,1.2617,119.8659
2023-06-30,144.47,1.092,7.2513,1.2709,119.7118
2023-07-03,144.5,1.0919,7.24,1.2695,119.5618
2023-07-04,,,,,
2023-07-05,144.56,1.0868,7.2465,1.271,119.6971
2023-07-06,144.09,1.0873,7.25,1.2721,120.1579
2023-07-07,142.21,1.0964,7.2205,1.2838,119.4293
2023-07-10,141.56,1.0991,7.2315,1.2837,119.3179
2023-07-11,140.51,1.0992,7.209,1.2901,119.0891
2023-07-12,138.21,1.1123,7.1656,1.2993,118.0104
2023-07-13,138.14,1.1194,7.15,1.3097,117.5569
2023-07-14,138.74,1.1237,7.1403,1.3113,117.4209
2023-07-17,138.92,1.1236,7.1711,1.3078,117.5139
2023-07-18,138.94,1.1223,7.1786,1.3054,117.4145
2023-07-19,139.76,1.1195,7.226,1.2898,117.745
2023-07-20,140.39,1.1135,7.1761,1.2849,117.9615
2023-07-21,141.75,1.112,7.1861,1.2854,118.3072
2023-07-24,141.19,1.1083,7.1855,1.2828,118.1812
2023-07-25,140.91,1.105,7.134,1.2876,118.1978
2023-07-26,140.41,1.1078,7.1503,1.293,118.1097
2023-07-27,141.03,1.0998,7.173,1.287,118.2497
2023-07-28,140.72,1.1039,7.1488,1.287,118.1429
2023-07-31,142.18,1.102,7.1426,1.2857,118.1738
2023-08-01,143.34,1.0971,7.1775,1.275,118.9156
2023-08-02,143.21,1.0939,7.192,1.2712,119.4622
2023-08-03,142.42,1.0947,7.1651,1.2709,119.7123
2023-08-04,141.79,1.1036,7.1709,1.2775,119.1684
2023-08-07,142.45,1.1,7.1895,1.2769,119.4297
2023-08-08,143.17,1.0951,7.216,1.2729,119.987
2023-08-09,143.58,1.0975,7.2085,1.2715,119.8273
2023-08-10,144.4,1.1016,7.2165,1.2726,119.5248
2023-08-11,144.94,1.0957,7.2367,1.2694,119.9929
2023-08-14,145.3,1.0922,7.2585,1.2691,120.4451
2023-08-15,145.4,1.0928,7.2817,1.2745,120.5927
2023-08-16,145.81,1.0904,7.2985,1.2749,120.7308
2023-08-17,146.16,1.0874,7.291,1.2753,120.8924
2023-08-18,145.15,1.0875,7.28,1.2738,120.7937
2023-08-21,146.26,1.0888,7.2865,1.2737,120.8271
2023-08-22,145.79,1.0846,7.293,1.2733,120.7274
2023-08-23,144.62,1.0862,7.2771,1.2715,120.4036
2023-08-24,145.75,1.0826,7.2786,1.2634,120.5987
2023-08-25,146.38,1.0787,7.289,1.257,120.8752
2023-08-28,146.4,1.081,7.29,1.2592,120.687
2023-08-29,146.01,1.0851,7.2796,1.2614,120.6383
2023-08-30,145.94,1.0926,7.2839,1.2726,120.187
2023-08-31,145.68,1.0839,7.2582,1.2667,120.5882
2023-09-01,146.2,1.0787,7.2606,1.2594,121.1011
2023-09-04,,,,,
2023-09-05,147.63,1.0727,7.3018,1.2583,121.7785
2023-09-06,147.65,1.0714,7.316,1.2498,122.2029
2023-09-07,147.13,1.0704,7.3287,1.2485,122.2903
2023-09-08,147.7,1.0709,7.343,1.2476,122.2933
2023-09-11,146.46,1.0744,7.2882,1.2529,121.6757
2023-09-12,147.12,1.0726,7.2911,1.2477,121.6301
2023-09-13,147.45,1.0737,7.27,1.2488,121.3981
2023-09-14,147.17,1.066,7.277,1.241,121.5744
2023-09-15,147.83,1.0673,7.2744,1.2392,121.5361
2023-09-18,147.63,1.0695,7.2915,1.2403,121.5414
2023-09-19,147.8,1.0684,7.2964,1.2393,121.5175
2023-09-20,147.74,1.0715,7.287,1.2389,121.32
2023-09-21,147.42,1.0664,7.3066,1.2299,121.8972
2023-09-22,148.24,1.066,7.298,1.2257,121.8735
2023-09-25,148.74,1.0591,7.311,1.2218,122.4445
2023-09-26,148.9,1.0573,7.31,1.2168,122.795
2023-09-27,149.48,1.051,7.3105,1.2133,123.2947
2023-09-28,149.18,1.0578,7.301,1.2223,122.8562
2023-09-29,149.43,1.0584,7.296,1.2214,122.6332
2023-10-02,149.8,1.05,7.296,1.213,123.3573
2023-10-03,149.16,1.0453,7.296,1.2069,124.0624
2023-10-04,148.83,1.0518,7.296,1.2157,123.8848
2023-10-05,148.49,1.0527,7.296,1.2171,124.1752
2023-10-06,149.08,1.0596,7.296,1.2255,123.6561
2023-10-09,,,,,
2023-10-10,148.62,1.0618,7.2948,1.2288,123.2437
2023-10-11,149.17,1.062,7.2992,1.2304,123.092
2023-10-12,149.71,1.0553,7.3019,1.2214,123.5087
2023-10-13,149.62,1.0502,7.3049,1.2139,123.8788
2023-10-16,149.57,1.0546,7.3105,1.2198,123.621
2023-10-17,149.71,1.0593,7.3105,1.2206,123.4334
2023-10-18,149.86,1.0532,7.3161,1.215,124.1001
2023-10-19,149.92,1.057,7.3126,1.2145,124.0861
2023-10-20,149.85,1.0592,7.3155,1.2153,123.9049
2023-10-23,149.78,1.0646,7.3158,1.2235,123.5935
2023-10-24,149.84,1.0595,7.309,1.217,123.9249
2023-10-25,149.94,1.0583,7.3165,1.214,124.069
2023-10-26,150.44,1.0532,7.315,1.2113,124.285
2023-10-27,149.6,1.0592,7.3171,1.2151,123.9145
2023-10-30,149.01,1.062,7.3133,1.2157,123.7044
2023-10-31,151.46,1.0568,7.3166,1.2135,124.1229
2023-11-01,150.96,1.0538,7.3175,1.2127,124.0801
2023-11-02,150.48,1.0618,7.316,1.2175,123.1995
2023-11-03,149.36,1.0733,7.3005,1.2374,122.1006
2023-11-06,149.77,1.0747,7.2695,1.2391,121.9692
2023-11-07,150.47,1.0687,7.2788,1.2296,122.3882
2023-11-08,150.77,1.0715,7.28,1.2301,122.4055
2023-11-09,151.04,1.071,7.2835,1.2279,122.4434
2023-11-10,,,,,
2023-11-13,151.56,1.07,7.289,1.2268,122.7389
2023-11-14,150.75,1.0861,7.253,1.2483,121.6865
2023-11-15,151.07,1.0853,7.2466,1.2431,121.4035
2023-11-16,150.59,1.0851,7.2416,1.2423,121.4953
2023-11-17,149.82,1.0879,7.212,1.243,121.1657
2023-11-20,148.26,1.0945,7.168,1.2505,120.5653
2023-11-21,147.88,1.0923,7.1352,1.254,120.5182
2023-11-22,149.67,1.0871,7.155,1.2468,120.9757
2023-11-23,,,,,
2023-11-24,149.57,1.0934,7.1488,1.2601,120.5285
2023-11-27,148.89,1.0937,7.1528,1.2613,120.4893
2023-11-28,147.41,1.1007,7.138,1.2713,119.9174
2023-11-29,147.39,1.0969,7.13,1.269,120.1246
2023-11-30,147.87,1.0908,7.136,1.264,120.5421
2023-12-01,147.0,1.0878,7.1386,1.2682,120.2542
2023-12-04,147.15,1.0824,7.1424,1.2633,120.7669
2023-12-05,147.26,1.0787,7.1444,1.259,121.0731
2023-12-06,147.16,1.079,7.158,1.2589,120.8348
2023-12-07,144.1,1.0794,7.1515,1.2582,120.8938
2023-12-08,144.88,1.0746,7.1645,1.2539,121.0499
2023-12-11,146.41,1.0747,7.1765,1.255,121.2212
2023-12-12,145.45,1.079,7.1755,1.2549,120.9825
2023-12-13,145.17,1.0793,7.1725,1.2527,121.4667
2023-12-14,141.53,1.0997,7.1088,1.2767,119.8952
2023-12-15,141.8,1.0906,7.1179,1.2709,120.062
2023-12-18,143.04,1.092,7.1297,1.2632,120.2386
2023-12-19,143.62,1.0977,7.1287,1.2751,119.8116
2023-12-20,143.77,1.0957,7.1355,1.266,119.8872
2023-12-21,142.16,1.099,7.1381,1.2668,119.6721
2023-12-22,142.6,1.1008,7.1315,1.272,119.4214
2023-12-25,,,,,
2023-12-26,142.48,1.1035,7.1432,1.2709,119.2551
2023-12-27,142.05,1.1114,7.1405,1.2797,118.8525
2023-12-28,141.08,1.1073,7.1065,1.2743,118.762
2023-12-29,140.92,1.1062,7.0999,1.2743,118.7686
2024-01-01,,,,,
2024-01-02,141.89,1.0957,7.1426,1.2632,119.6165
2024-01-03,143.55,1.0909,7.1497,1.2641,120.0407
2024-01-04,144.59,1.0957,7.1589,1.2692,119.9775
2024-01-05,144.52,1.0957,7.145,1.274,119.7474
2024-01-08,143.89,1.0976,7.154,1.2766,119.6237
2024-01-09,144.35,1.0935,7.1675,1.272,120.0296
2024-01-10,145.68,1.096,7.1711,1.273,120.1258
2024-01-11,146.03,1.0943,7.167,1.2712,120.2516
2024-01-12,144.86,1.0959,7.1665,1.2746,119.9009
2024-01-15,,,,,
2024-01-16,147.01,1.0882,7.1874,1.2657,120.9213
2024-01-17,148.39,1.0858,7.196,1.2666,121.3823
2024-01-18,148.15,1.0863,7.1961,1.2687,121.2366
2024-01-19,148.21,1.0887,7.1931,1.2677,120.9947
2024-01-22,147.95,1.0895,7.192,1.2728,120.9687
2024-01-23,148.55,1.0829,7.172,1.2661,121.4244
2024-01-24,147.31,1.0901,7.158,1.2754,120.8336
2024-01-25,147.69,1.0837,7.169,1.27,121.167
2024-01-26,147.94,1.0866,7.1763,1.272,120.9665
2024-01-29,147.65,1.0807,7.1798,1.2681,121.1888
2024-01-30,147.71,1.0844,7.1755,1.2683,120.9442
2024-01-31,146.26,1.0855,7.1673,1.2733,120.7727
2024-02-01,146.18,1.0865,7.1799,1.2727,120.6832
2024-02-02,148.54,1.0787,7.192,1.2627,121.2438
2024-02-05,148.79,1.0736,7.1982,1.2532,121.6831
2024-02-06,148.03,1.0751,7.1908,1.2589,121.3021
2024-02-07,148.04,1.0769,7.1943,1.2629,121.2518
2024-02-08,149.25,1.0774,7.1965,1.262,121.4226
2024-02-09,149.38,1.0782,7.1929,1.2628,121.3851
2024-02-12,149.37,1.0774,7.1928,1.2631,121.2839
2024-02-13,150.72,1.072,7.1928,1.2606,121.8558
2024-02-14,150.5,1.0735,7.1928,1.2562,121.7411
2024-02-15,150.19,1.0761,7.1928,1.258,121.5567
2024-02-16,150.34,1.0769,7.1928,1.259,121.4984
2024-02-19,,,,,
2024-02-20,149.87,1.0814,7.1905,1.2645,121.3769
2024-02-21,150.29,1.0818,7.1891,1.2624,121.3918
2024-02-22,150.62,1.0815,7.1944,1.2649,121.4589
2024-02-23,150.36,1.0828,7.197,1.2678,121.3991
2024-02-26,150.79,1.0855,7.1972,1.2681,121.4197
2024-02-27,150.46,1.0857,7.1977,1.2693,121.3297
2024-02-28,150.68,1.0843,7.1976,1.267,121.4886
2024-02-29,149.9,1.0807,7.1977,1.2632,121.5385
2024-03-01,150.2,1.0832,7.196,1.2652,121.3741
2024-03-04,150.44,1.0862,7.1987,1.2701,121.2454
2024-03-05,150.14,1.0861,7.1965,1.2712,121.2575
2024-03-06,149.17,1.0913,7.1977,1.2757,120.8481
2024-03-07,148.08,1.0941,7.1925,1.2796,120.5744
2024-03-08,147.17,1.0941,7.1855,1.2852,120.3612
2024-03-11,146.86,1.0928,7.182,1.2807,120.4205
2024-03-12,147.69,1.0918,7.1804,1.2786,120.5468
2024-03-13,147.73,1.0944,7.1875,1.2799,120.3533
2024-03-14,148.19,1.0888,7.1932,1.2749,120.6272
2024-03-15,149.14,1.0888,7.1953,1.2742,120.7884
2024-03-18,149.13,1.0886,7.1981,1.2736,120.9572
2024-03-19,150.73,1.0859,7.1991,1.2713,121.3111
2024-03-20,151.66,1.0856,7.1992,1.2713,121.3092
2024-03-21,151.59,1.0861,7.1993,1.267,121.1869
2024-03-22,151.35,1.0817,7.2289,1.2603,121.5694
2024-03-25,151.42,1.0837,7.2102,1.2648,121.4143
2024-03-26,151.58,1.0829,7.2176,1.263,121.4613
2024-03-27,151.35,1.0821,7.227,1.2631,121.4048
2024-03-28,151.35,1.0801,7.2262,1.2634,121.4498
2024-03-29,151.22,1.0791,7.2203,1.2637,121.4062
2024-04-01,151.72,1.0733,7.2308,1.2545,121.8884
2024-04-02,151.55,1.0769,7.232,1.2576,121.6881
2024-04-03,151.67,1.0827,7.233,1.2635,121.4129
2024-04-04,151.66,1.0865,7.2339,1.2669,121.1646
2024-04-05,151.59,1.0841,7.2339,1.2633,121.3671
2024-04-08,151.78,1.0853,7.2305,1.2655,121.1487
2024-04-09,151.73,1.0856,7.2316,1.2676,121.1215
2024-04-10,152.9,1.0737,7.2341,1.2544,121.9628
2024-04-11,153.19,1.0722,7.2373,1.2535,122.003
2024-04-12,153.12,1.0647,7.2374,1.2457,122.6566
2024-04-15,154.25,1.0644,7.2382,1.2466,122.7932
2024-04-16,154.57,1.0628,7.2383,1.2437,123.4732
2024-04-17,154.61,1.0644,7.2389,1.2443,123.375
2024-04-18,154.61,1.066,7.2382,1.2465,123.3481
2024-04-19,154.55,1.0655,7.2403,1.2397,123.4459
2024-04-22,154.77,1.0655,7.2403,1.2341,123.4011
2024-04-23,154.81,1.0695,7.2445,1.2434,123.0779
2024-04-24,155.11,1.0687,7.246,1.2434,123.2398
2024-04-25,155.52,1.0721,7.246,1.2494,123.1916
2024-04-26,157.62,1.0686,7.2464,1.2474,123.3004
2024-04-29,156.71,1.0717,7.2318,1.2553,122.9074
2024-04-30,157.54,1.0684,7.2401,1.2514,123.3446
2024-05-01,157.65,1.068,7.2405,1.2488,123.3776
2024-05-02,153.77,1.0706,7.2405,1.2507,122.8047
2024-05-03,152.85,1.077,7.2405,1.255,122.5056
2024-05-06,153.85,1.0779,7.2071,1.2575,122.2529
2024-05-07,154.59,1.0767,7.2185,1.2535,122.4588
2024-05-08,155.42,1.0755,7.2185,1.2503,122.5562
2024-05-09,155.68,1.0771,7.2198,1.2505,122.5322
2024-05-10,155.85,1.0773,7.226,1.2528,122.3898
2024-05-13,156.17,1.0796,7.2325,1.2563,122.4068
2024-05-14,156.5,1.0818,7.2335,1.2588,122.3094
2024-05-15,155.02,1.086,7.219,1.2658,121.7471
2024-05-16,155.25,1.0875,7.2181,1.2682,121.6189
2024-05-17,155.57,1.0869,7.2233,1.2703,121.638
2024-05-20,156.09,1.0861,7.2344,1.2708,121.6377
2024-05-21,156.08,1.0855,7.2376,1.271,121.7864
2024-05-22,156.49,1.0836,7.2405,1.2739,121.9514
2024-05-23,157.05,1.0827,7.2421,1.2717,122.1493
2024-05-24,156.9,1.0852,7.2425,1.2746,122.0215
2024-05-27,,,,,
2024-05-28,156.9,1.0879,7.2451,1.2786,121.8382
2024-05-29,157.62,1.0811,7.2494,1.2714,122.5535
2024-05-30,156.63,1.0837,7.2493,1.2739,122.356
2024-05-31,157.19,1.0846,7.241,1.2738,122.4845
2024-06-03,156.04,1.089,7.242,1.2795,122.7156
2024-06-04,154.87,1.0878,7.2393,1.2785,123.0715
2024-06-05,156.21,1.0865,7.2475,1.2771,122.9014
2024-06-06,155.98,1.0883,7.2451,1.2786,122.7416
2024-06-07,156.58,1.0807,7.2466,1.2727,123.8707
2024-06-10,156.93,1.0751,7.2475,1.2733,124.2232
2024-06-11,157.32,1.0733,7.2544,1.2725,124.345
2024-06-12,155.88,1.0843,7.2544,1.2843,124.1411
2024-06-13,156.77,1.0756,7.2519,1.2764,124.3287
2024-06-14,157.28,1.0699,7.2557,1.2685,124.4755
2024-06-17,157.8,1.0723,7.2561,1.2689,124.5427
2024-06-18,157.81,1.0739,7.2543,1.2699,124.2835
2024-06-19,,,,,
2024-06-20,158.77,1.0708,7.2604,1.2671,124.496
2024-06-21,159.45,1.0694,7.2609,1.2645,124.4247
2024-06-24,159.71,1.0727,7.2586,1.2684,124.0379
2024-06-25,159.68,1.0705,7.2629,1.2677,124.26
2024-06-26,160.68,1.0682,7.2666,1.2625,124.5696
2024-06-27,160.7,1.0708,7.2688,1.2653,124.6406
2024-06-28,160.88,1.0711,7.2672,1.264,124.5172
2024-07-01,161.55,1.0728,7.2683,1.265,124.7723
2024-07-02,161.53,1.0737,7.2712,1.2679,124.608
2024-07-03,161.48,1.0799,7.2699,1.2766,124.1096
2024-07-04,,,,,
2024-07-05,160.73,1.0828,7.268,1.2807,123.8192
2024-07-08,160.77,1.0835,7.2683,1.2829,123.706
2024-07-09,161.4,1.0813,7.2725,1.2787,123.7559
2024-07-10,161.73,1.0823,7.2758,1.2842,123.5508
2024-07-11,158.58,1.087,7.2573,1.292,123.1267
2024-07-12,157.88,1.0902,7.2495,1.2986,122.8093
2024-07-15,157.89,1.0912,7.2592,1.2986,123.0059
2024-07-16,158.57,1.0885,7.2685,1.2958,123.1024
2024-07-17,156.56,1.0933,7.2607,1.3008,122.892
2024-07-18,156.97,1.0913,7.26,1.2973,123.1548
2024-07-19,157.38,1.0888,7.2695,1.2922,123.5033
2024-07-22,157.08,1.088,7.2736,1.2911,123.5735
2024-07-23,156.02,1.0855,7.2748,1.2916,123.7296
2024-07-24,153.39,1.0853,7.2622,1.2925,123.8784
2024-07-25,153.97,1.0861,7.231,1.2884,123.8341
2024-07-26,153.86,1.0859,7.2502,1.2864,123.9862
2024-07-29,153.96,1.0819,7.2597,1.2853,124.4412
2024-07-30,153.72,1.0809,7.2511,1.2828,124.576
2024-07-31,150.38,1.0823,7.2193,1.284,123.9223
2024-08-01,150.06,1.0789,7.2441,1.2772,124.1551
2024-08-02,146.98,1.0914,7.16,1.2798,123.7169
2024-08-05,143.95,1.0957,7.13,1.2765,123.7919
2024-08-06,145.11,1.0926,7.1563,1.2695,123.8794
2024-08-07,147.42,1.0925,7.176,1.2718,123.8126
2024-08-08,147.08,1.0914,7.1747,1.2741,123.6961
2024-08-09,146.49,1.0925,7.166,1.2766,123.1964
2024-08-12,147.54,1.0928,7.1744,1.2776,123.4942
2024-08-13,146.97,1.0954,7.1558,1.2828,123.2819
2024-08-14,146.86,1.1024,7.1382,1.2849,122.7057
2024-08-15,148.91,1.0986,7.1734,1.2863,122.8791
2024-08-16,148.13,1.0996,7.1644,1.2906,122.6944
2024-08-19,146.42,1.107,7.1393,1.2984,122.1762
2024-08-20,145.7,1.1106,7.132,1.3027,122.0677
2024-08-21,145.19,1.1143,7.1344,1.3077,122.1407
2024-08-22,145.97,1.1114,7.144,1.3094,122.6371
2024-08-23,144.86,1.1176,7.1244,1.3197,121.7525
2024-08-26,144.51,1.1164,7.1212,1.3185,121.9678
2024-08-27,144.26,1.116,7.1244,1.3235,122.1318
2024-08-28,144.47,1.1127,7.1245,1.3201,122.1586
2024-08-29,144.98,1.1086,7.0972,1.3186,122.4706
2024-08-30,145.95,1.106,7.09,1.3132,122.5582
2024-09-02,,,,,
2024-09-03,145.82,1.1043,7.1209,1.3103,123.0052
2024-09-04,144.31,1.1081,7.1119,1.3142,122.7434
2024-09-05,143.43,1.1096,7.0921,1.3165,122.6747
2024-09-06,142.13,1.1086,7.0876,1.3136,122.7145
2024-09-09,142.92,1.1042,7.1133,1.3083,122.9408
2024-09-10,142.28,1.1025,7.1205,1.3065,123.2266
2024-09-11,141.72,1.1012,7.1192,1.3027,123.0007
2024-09-12,142.24,1.1041,7.1173,1.3081,122.684
2024-09-13,140.66,1.1085,7.093,1.314,121.9128
2024-09-16,140.79,1.1123,7.0958,1.3202,121.7684
2024-09-17,141.77,1.1118,7.0958,1.3164,121.8724
2024-09-18,141.93,1.1116,7.0812,1.3199,121.8295
2024-09-19,142.88,1.1147,7.0675,1.3279,121.5773
2024-09-20,143.9,1.1159,7.0505,1.3305,121.6673
2024-09-23,143.59,1.113,7.0508,1.3351,121.687
2024-09-24,143.77,1.115,7.0318,1.3376,121.3868
2024-09-25,144.41,1.1143,7.0315,1.3338,121.6868
2024-09-26,144.68,1.1184,7.0106,1.3428,121.3274
2024-09-27,142.6,1.1159,7.0111,1.3394,121.356
2024-09-30,143.25,1.1145,7.0176,1.3399,121.5298
2024-10-01,143.66,1.1067,7.0175,1.3282,121.9152
2024-10-02,146.05,1.105,7.0175,1.3271,121.8154
2024-10-03,146.82,1.1015,7.0175,1.3114,122.3469
2024-10-04,148.69,1.0961,7.0175,1.3107,122.4533
2024-10-07,148.13,1.0976,7.0175,1.308,122.6545
2024-10-08,148.22,1.097,7.0595,1.3093,122.9111
2024-10-09,149.2,1.0951,7.0818,1.308,123.1373
2024-10-10,148.56,1.0925,7.0794,1.3053,123.3431
2024-10-11,149.12,1.0942,7.0667,1.307,123.2275
2024-10-14,,,,,
2024-10-15,149.22,1.0899,7.1192,1.3083,123.773
2024-10-16,149.71,1.0873,7.1192,1.3,124.1606
2024-10-17,150.12,1.0837,7.1216,1.3008,124.3466
2024-10-18,149.58,1.0854,7.1015,1.3022,124.1511
2024-10-21,150.47,1.082,7.1189,1.298,124.7004
2024-10-22,151.11,1.0805,7.123,1.2969,124.6396
2024-10-23,152.81,1.0779,7.1252,1.2944,124.9181
2024-10-24,151.87,1.0806,7.119,1.2964,124.743
2024-10-25,152.08,1.0813,7.1199,1.2978,124.8418
2024-10-28,153.21,1.0819,7.1254,1.2981,125.0385
2024-10-29,153.47,1.0798,7.1301,1.3005,125.0952
2024-10-30,153.15,1.0864,7.1229,1.3012,125.0444
2024-10-31,152.35,1.0855,7.1178,1.2856,125.0247
2024-11-01,152.94,1.0848,7.1214,1.2959,125.0403
2024-11-04,152.02,1.0884,7.0995,1.2942,124.8168
2024-11-05,151.96,1.092,7.1047,1.3015,124.7803
2024-11-06,154.58,1.0732,7.1782,1.2897,125.9311
2024-11-07,153.13,1.0792,7.1412,1.2985,125.016
2024-11-08,152.58,1.071,7.1785,1.2905,125.8066
2024-11-11,,,,,
2024-11-12,154.73,1.0598,7.232,1.2733,126.987
2024-11-13,155.28,1.0567,7.2245,1.2709,127.1591
2024-11-14,155.96,1.0562,7.2272,1.2706,127.2123
2024-11-15,154.59,1.0552,7.2288,1.2629,127.1021
2024-11-18,154.78,1.0586,7.2364,1.2664,126.8336
2024-11-19,154.34,1.0578,7.2392,1.2667,126.6361
2024-11-20,155.38,1.0521,7.2459,1.2639,127.1023
2024-11-21,154.66,1.0475,7.2368,1.2586,127.3063
2024-11-22,154.73,1.0399,7.2455,1.2516,127.6683
2024-11-25,154.29,1.0478,7.2395,1.2554,127.211
2024-11-26,153.49,1.0481,7.252,1.2547,127.6435
2024-11-27,150.69,1.0575,7.2458,1.2678,127.0601
2024-11-28,,,,,
2024-11-29,150.41,1.0547,7.2423,1.2699,126.8114
2024-12-02,149.26,1.0484,7.2714,1.2639,127.3499
2024-12-03,149.12,1.0518,7.2858,1.2677,127.1983
2024-12-04,150.18,1.0527,7.2632,1.2712,126.9956
2024-12-05,150.19,1.0571,7.2558,1.2754,126.6638
2024-12-06,149.78,1.0563,7.27,1.2744,126.9271
2024-12-09,151.24,1.057,7.2604,1.2783,126.8394
2024-12-10,152.05,1.0512,7.25,1.2758,127.1884
2024-12-11,152.34,1.0508,7.2605,1.2763,127.095
2024-12-12,152.07,1.0514,7.2685,1.2715,127.2039
2024-12-13,153.74,1.0498,7.2756,1.2629,127.5569
2024-12-16,154.18,1.0512,7.2836,1.269,127.5235
2024-12-17,153.41,1.0506,7.2846,1.2718,127.7565
2024-12-18,154.0,1.0469,7.2864,1.2696,127.8936
2024-12-19,157.73,1.0357,7.2965,1.253,128.8598
2024-12-20,156.11,1.043,7.2953,1.2587,128.1411
2024-12-23,157.04,1.0409,7.2977,1.2529,128.5356
2024-12-24,157.29,1.0388,7.2946,1.2528,128.5651
2024-12-25,,,,,
2024-12-26,158.01,1.0423,7.2981,1.2522,128.5679
2024-12-27,157.73,1.0423,7.298,1.2573,128.6972
2024-12-30,157.26,1.0386,7.2993,1.2523,129.0474
2024-12-31,157.37,1.0351,7.2993,1.2521,129.488
2025-01-01,,,,,
2025-01-02,157.65,1.0261,7.2994,1.2376,129.6666
2025-01-03,157.2,1.0292,7.3199,1.2419,129.6721
2025-01-06,157.54,1.0397,7.3223,1.253,128.7878
2025-01-07,157.82,1.0369,7.3264,1.2499,128.8574
2025-01-08,158.31,1.0313,7.3316,1.2366,129.3038
2025-01-09,158.01,1.0298,7.3321,1.2303,129.4927
2025-01-10,157.68,1.0238,7.3326,1.2215,130.0513
2025-01-13,157.51,1.0209,7.3319,1.2158,130.2142
2025-01-14,157.95,1.0292,7.3311,1.2188,129.5812
2025-01-15,156.6,1.0282,7.3304,1.2214,129.4107
2025-01-16,155.44,1.0303,7.3316,1.2246,129.6284
2025-01-17,156.3,1.0287,7.3249,1.2181,129.6771
