,DEXJPUS,DEXUSAL,DEXUSEU,DEXCHUS,DEXUSUK,DEXCAUS,DEXMXUS,DEXSZUS,DTWEXBGS
2019-09-20,107.95,0.677,1.1004,7.0909,1.2489,1.3268,19.44,0.993,117.1835
2019-09-23,107.47,0.6772,1.0991,7.1168,1.2428,1.3271,19.442,0.9894,117.3006
2019-09-24,107.32,0.6793,1.0999,7.1138,1.2475,1.3253,19.4485,0.9872,117.2247
2019-09-25,107.78,0.675,1.0949,7.1313,1.2363,1.3279,19.56,0.9909,117.6549
2019-09-26,107.67,0.6754,1.0938,7.13,1.2343,1.3271,19.6435,0.9928,117.729
2019-09-27,108.05,0.6764,1.0942,7.1218,1.2312,1.325,19.681,0.9919,117.7246
2019-09-30,108.11,0.6746,1.0905,7.1477,1.2305,1.3243,19.742,0.9978,117.9488
2019-10-01,107.7,0.6703,1.0932,7.1473,1.2242,1.3235,19.7755,0.9936,117.9621
2019-10-02,107.21,0.6698,1.0951,7.1473,1.2313,1.3313,19.776,0.9975,117.9694
2019-10-03,106.76,0.6751,1.0991,7.1473,1.239,1.3323,19.6985,0.9974,117.6628
2019-10-04,106.91,0.6764,1.0974,7.1473,1.2309,1.3332,19.5385,0.9958,117.5306
2019-10-07,107.06,0.6742,1.0984,7.1473,1.2322,1.3305,19.55,0.9947,117.5552
2019-10-08,107.06,0.6727,1.0949,7.1422,1.2206,1.3332,19.582,0.994,117.7423
2019-10-09,107.43,0.673,1.0978,7.1316,1.2215,1.3327,19.575,0.995,117.6854
2019-10-10,107.91,0.677,1.1018,7.1153,1.2382,1.3274,19.4575,0.9954,117.282
2019-10-11,108.52,0.6804,1.1039,7.0868,1.2683,1.3181,19.3316,0.9967,116.8257
2019-10-14,,,,,,,,,
2019-10-15,108.83,0.6757,1.1036,7.0814,1.2737,1.3199,19.248,0.9982,116.8122
2019-10-16,108.71,0.6755,1.1075,7.092,1.2854,1.3191,19.199,0.9959,116.6438
2019-10-17,108.51,0.6826,1.1129,7.0766,1.2853,1.3136,19.155,0.987,116.2631
2019-10-18,108.44,0.6846,1.1155,7.0805,1.2904,1.3134,19.141,0.9856,116.1359
2019-10-21,108.57,0.6867,1.1145,7.0748,1.2983,1.31,19.146,0.9865,116.0453
2019-10-22,108.56,0.6863,1.1138,7.0761,1.2948,1.3086,19.1,0.9889,115.9868
2019-10-23,108.64,0.6847,1.1118,7.0624,1.2886,1.3089,19.113,0.9907,116.0601
2019-10-24,108.62,0.6817,1.1098,7.0684,1.281,1.3078,19.101,0.9923,116.1291
2019-10-25,108.75,0.6829,1.1081,7.0647,1.2833,1.3064,19.049,0.9945,116.0788
2019-10-28,109.02,0.6839,1.1094,7.067,1.286,1.3063,19.046,0.996,116.0236
2019-10-29,108.83,0.6862,1.1117,7.0655,1.2905,1.3078,19.101,0.9936,115.9811
2019-10-30,108.88,0.6872,1.1123,7.0541,1.2872,1.3179,19.167,0.9909,116.1649
2019-10-31,108.09,0.6888,1.1155,7.0379,1.2939,1.3144,19.174,0.9868,115.9137
2019-11-01,108.16,0.6914,1.1169,7.0368,1.295,1.3145,19.099,0.9855,115.7324
2019-11-04,108.56,0.6898,1.1144,7.03,1.2906,1.3145,19.166,0.9871,115.8637
2019-11-05,109.13,0.6892,1.107,7.0082,1.287,1.3176,19.219,0.9932,116.1149
2019-11-06,108.86,0.6881,1.1076,6.9968,1.2872,1.3187,19.2,0.992,116.1012
2019-11-07,109.42,0.6895,1.1045,6.9766,1.2829,1.3177,19.128,0.9954,116.1179
2019-11-08,109.14,0.6854,1.1019,6.9954,1.279,1.3218,19.108,0.9971,116.344
2019-11-11,,,,,,,,,
2019-11-12,109.09,0.6846,1.1017,7.0066,1.2855,1.3227,19.27,0.9929,116.5843
2019-11-13,108.83,0.6831,1.1004,7.0223,1.284,1.3239,19.426,0.9892,116.8404
2019-11-14,108.33,0.678,1.1016,7.0195,1.2879,1.3251,19.44,0.9878,116.8031
2019-11-15,108.8,0.681,1.1046,7.0075,1.2901,1.3228,19.205,0.9903,116.4409
2019-11-18,108.61,0.682,1.1079,7.0246,1.2965,1.321,19.253,0.9879,116.3634
2019-11-19,108.59,0.6826,1.1075,7.0263,1.2926,1.3233,19.342,0.9912,116.5402
2019-11-20,108.67,0.6797,1.1063,7.0344,1.2918,1.3317,19.48,0.9921,116.8293
2019-11-21,108.53,0.6793,1.1067,7.0285,1.2915,1.3277,19.422,0.992,116.7447
2019-11-22,108.67,0.6784,1.1029,7.0389,1.2829,1.3293,19.402,0.9967,116.9148
2019-11-25,108.95,0.677,1.1009,7.0349,1.2885,1.3312,19.462,0.9964,117.0109
2019-11-26,109.11,0.6787,1.1012,7.0319,1.285,1.3285,19.493,0.9978,117.0529
2019-11-27,109.38,0.678,1.1002,7.028,1.2881,1.3284,19.537,0.9996,117.1292
2019-11-28,,,,,,,,,
2019-11-29,109.47,0.6762,1.1019,7.0308,1.2939,1.3291,19.543,1.0001,117.1218
2019-12-02,109.09,0.6819,1.1075,7.038,1.2936,1.3298,19.567,0.992,116.9664
2019-12-03,108.53,0.6841,1.1089,7.0609,1.3002,1.3298,19.555,0.9862,116.8916
2019-12-04,108.87,0.6851,1.1076,7.0489,1.3095,1.3212,19.482,0.9893,116.6938
2019-12-05,108.69,0.6834,1.1104,7.0445,1.3165,1.3177,19.364,0.9872,116.3857
2019-12-06,108.66,0.6836,1.1052,7.0348,1.3127,1.3255,19.331,0.9909,116.5394
2019-12-09,108.59,0.6832,1.1067,7.0389,1.3157,1.3228,19.229,0.9879,116.3296
2019-12-10,108.73,0.6814,1.109,7.0328,1.3178,1.3231,19.214,0.9852,116.2557
2019-12-11,108.67,0.6864,1.1092,7.0384,1.3176,1.3202,19.178,0.9856,116.1492
2019-12-12,109.16,0.6896,1.1115,6.9925,1.3133,1.3185,19.089,0.986,115.8755
2019-12-13,109.28,0.6871,1.1128,6.9925,1.3349,1.3196,19.066,0.9838,115.6976
2019-12-16,109.64,0.6887,1.1139,6.9921,1.333,1.3158,18.981,0.9839,115.5559
2019-12-17,109.52,0.6847,1.1148,6.9967,1.3116,1.3155,18.91,0.9811,115.5561
2019-12-18,109.58,0.6854,1.1113,7.0029,1.3078,1.3117,18.958,0.9819,115.6627
2019-12-19,109.23,0.6887,1.1128,7.0097,1.3034,1.3122,18.941,0.9777,115.5997
2019-12-20,109.45,0.6902,1.1076,7.0063,1.3036,1.317,18.914,0.9824,115.7604
2019-12-23,109.39,0.6917,1.1091,7.0124,1.2917,1.3167,18.931,0.982,115.8066
2019-12-24,109.38,0.6923,1.1084,7.0064,1.2955,1.316,18.955,0.9807,
2019-12-25,,,,,,,,,
2019-12-26,109.67,0.6939,1.1102,6.9949,1.3007,1.3124,18.944,0.9808,115.6347
2019-12-27,109.47,0.6978,1.1174,6.9954,1.309,1.3073,18.819,0.9741,115.2207
2019-12-30,108.85,0.7004,1.1217,6.9864,1.314,1.3058,18.863,0.9677,114.9639
2019-12-31,108.67,0.703,1.1227,6.9618,1.3269,1.2962,18.86,0.9677,114.6697
2020-01-01,,,,,,,,,
2020-01-02,108.43,0.6982,1.1166,6.9642,1.3128,1.2998,18.889,0.9721,114.9746
2020-01-03,107.94,0.6963,1.1173,6.9649,1.3091,1.2985,18.865,0.9703,114.9862
2020-01-06,108.36,0.6932,1.1187,6.9749,1.3163,1.2964,18.821,0.9688,114.9552
2020-01-07,108.53,0.6861,1.1138,6.9443,1.3127,1.3016,18.876,0.9716,115.1467
2020-01-08,109.03,0.687,1.1117,6.9447,1.311,1.3026,18.773,0.9725,115.1318
2020-01-09,109.47,0.6856,1.1106,6.9309,1.3069,1.309,18.83,0.9724,115.2325
2020-01-10,109.5,0.6903,1.1119,6.9178,1.306,1.3051,18.768,0.9729,115.0671
2020-01-13,109.93,0.6911,1.1138,6.8924,1.2983,1.3049,18.82,0.9705,115.0337
2020-01-14,110.05,0.6905,1.113,6.8837,1.3018,1.3056,18.804,0.9677,115.0233
2020-01-15,109.94,0.6911,1.116,6.8899,1.303,1.304,18.81,0.9634,114.9526
2020-01-16,110.16,0.6895,1.1131,6.8769,1.3076,1.3042,18.777,0.965,114.9999
2020-01-17,110.16,0.6877,1.1093,6.8589,1.3029,1.3074,18.728,0.9683,115.0642
2020-01-20,,,,,,,,,
2020-01-21,109.95,0.6853,1.1096,6.9049,1.3047,1.3068,18.702,0.9681,115.1865
2020-01-22,109.93,0.6836,1.1085,6.904,1.3136,1.3135,18.693,0.9696,115.2264
2020-01-23,109.39,0.6834,1.1041,6.9364,1.3104,1.3144,18.833,0.9698,115.5537
2020-01-24,109.31,0.6824,1.1026,6.9161,1.3071,1.3146,18.845,0.9712,115.5545
2020-01-27,108.95,0.6757,1.1019,6.9161,1.3054,1.3176,18.9599,0.9695,115.7994
2020-01-28,109.17,0.6753,1.1008,6.9161,1.2996,1.3174,18.78,0.9738,115.7226
2020-01-29,109.15,0.6744,1.1004,6.9161,1.3012,1.3201,18.6762,0.9747,115.6986
2020-01-30,108.75,0.6715,1.1032,6.9161,1.3106,1.3216,18.799,0.9692,115.8065
2020-01-31,108.5,0.6699,1.1082,6.9161,1.3195,1.322,18.89,0.9645,115.7342
2020-02-03,108.59,0.6688,1.1062,7.0208,1.3006,1.3295,18.79,0.9655,116.1176
2020-02-04,109.41,0.6732,1.1043,6.9979,1.3029,1.3266,18.676,0.9693,115.929
2020-02-05,109.74,0.6748,1.1006,6.972,1.3,1.3294,18.62,0.9729,116.0082
2020-02-06,109.89,0.6738,1.0979,6.9694,1.2935,1.3292,18.67,0.975,116.1508
2020-02-07,109.81,0.6679,1.095,7.0003,1.2908,1.3304,18.755,0.9777,116.5075
2020-02-10,109.77,0.6674,1.0916,6.982,1.2919,1.3323,18.767,0.9778,116.5701
2020-02-11,109.78,0.6712,1.0917,6.965,1.2945,1.3299,18.694,0.9761,116.3572
2020-02-12,110.0,0.6746,1.0893,6.9708,1.2978,1.3243,18.627,0.9767,116.2777
2020-02-13,109.81,0.6729,1.0848,6.9759,1.3051,1.3255,18.642,0.9788,116.398
2020-02-14,109.77,0.6719,1.0839,6.9859,1.3039,1.3251,18.57,0.9818,116.42
2020-02-17,,,,,,,,,
2020-02-18,109.8,0.6693,1.0815,6.9949,1.3017,1.3256,18.589,0.9814,116.6016
2020-02-19,111.17,0.6673,1.0794,6.9975,1.2934,1.3232,18.588,0.9839,116.7802
2020-02-20,111.86,0.6618,1.0797,7.0225,1.2877,1.3259,18.82,0.9831,117.2434
2020-02-21,111.74,0.6632,1.0855,7.0255,1.2966,1.3217,18.813,0.9781,117.0456
2020-02-24,110.56,0.6612,1.0857,7.0286,1.2923,1.3282,19.089,0.9776,117.401
2020-02-25,110.23,0.6597,1.0868,7.0128,1.3004,1.3285,19.054,0.9765,117.2417
2020-02-26,110.36,0.6556,1.0887,7.0214,1.2921,1.3321,19.163,0.9759,117.4048
2020-02-27,110.15,0.6582,1.0977,7.0036,1.2876,1.3356,19.347,0.9718,117.3686
2020-02-28,108.12,0.6495,1.1001,6.9906,1.2778,1.3411,19.73,0.9671,117.6573
2020-03-02,108.02,0.6524,1.1164,6.9595,1.2791,1.3334,19.583,0.9577,116.8148
2020-03-03,107.28,0.6617,1.1175,6.9579,1.2827,1.3352,19.33,0.9563,116.4958
2020-03-04,107.34,0.6609,1.113,6.9244,1.2836,1.3425,19.533,0.9554,116.7799
2020-03-05,106.56,0.66,1.1202,6.9366,1.2939,1.3403,19.825,0.9487,116.7913
2020-03-06,105.31,0.6634,1.1319,6.9298,1.301,1.342,20.171,0.9365,116.7132
2020-03-09,102.52,0.6654,1.142,6.9448,1.31,1.3527,20.926,0.9296,117.1927
2020-03-10,103.71,0.647,1.1342,6.9549,1.2933,1.3775,21.051,0.933,117.9082
2020-03-11,104.81,0.6512,1.128,6.9595,1.2887,1.3748,21.205,0.9381,118.2564
2020-03-12,105.67,0.628,1.1081,7.0282,1.2541,1.3869,22.326,0.954,120.4945
2020-03-13,107.15,0.6161,1.1066,7.0079,1.2406,1.3991,21.885,0.9541,120.4439
2020-03-16,105.64,0.6132,1.1139,6.9913,1.2278,1.3974,22.613,0.9467,120.9417
2020-03-17,107.41,0.5976,1.0971,7.003,1.2017,1.4188,23.14,0.9647,122.4875
2020-03-18,108.45,0.582,1.0833,7.0459,1.176,1.4529,23.72,0.9727,124.1693
2020-03-19,110.08,0.5859,1.0699,7.1058,1.1662,1.4463,24.087,0.9847,125.0662
2020-03-20,111.3,0.5841,1.0682,7.095,1.1743,1.4363,24.026,0.9866,124.9425
2020-03-23,111.36,0.5755,1.076,7.09,1.1492,1.4539,25.127,0.9824,126.1342
2020-03-24,111.44,0.5927,1.0794,7.061,1.1784,1.448,25.132,0.9813,125.5092
2020-03-25,111.43,0.5957,1.0835,7.1099,1.1763,1.4333,24.395,0.9781,124.7995
2020-03-26,109.45,0.6054,1.1025,7.0709,1.214,1.4045,23.13,0.9645,122.4384
2020-03-27,108.16,0.6126,1.1059,7.0942,1.236,1.4075,23.41,0.9558,122.4097
2020-03-30,108.06,0.6145,1.1018,7.0986,1.2392,1.4169,24.265,0.9606,123.2997
2020-03-31,107.53,0.6139,1.1016,7.0808,1.2454,1.4123,23.448,0.9627,122.5394
2020-04-01,107.05,0.6107,1.0934,7.0989,1.2394,1.4222,24.453,0.9675,123.8033
2020-04-02,107.85,0.6047,1.0862,7.0857,1.238,1.411,24.034,0.9727,123.5994
2020-04-03,108.53,0.6001,1.0797,7.0908,1.2228,1.4132,24.69,0.9777,124.4237
2020-04-06,109.11,0.6096,1.0808,7.0895,1.2298,1.4125,24.628,0.9768,124.1692
2020-04-07,108.97,0.6187,1.0886,7.0448,1.2343,1.3971,24.035,0.9707,123.1038
2020-04-08,108.7,0.6223,1.0864,7.0649,1.2394,1.4015,24.039,0.971,123.2299
2020-04-09,108.38,0.6309,1.0931,7.0428,1.2458,1.398,23.625,0.966,122.4834
2020-04-10,108.39,0.6349,1.0951,7.0341,1.2485,1.3967,23.42,0.9648,122.1668
2020-04-13,107.59,0.638,1.0906,7.0501,1.2518,1.3953,23.723,0.9674,122.5282
2020-04-14,107.08,0.6419,1.0971,7.0479,1.2617,1.3903,23.599,0.9606,122.1204
2020-04-15,107.42,0.6328,1.0909,7.0664,1.2523,1.4105,24.064,0.9647,123.084
2020-04-16,107.72,0.6301,1.084,7.0778,1.2433,1.4141,24.124,0.9695,123.4698
2020-04-17,107.52,0.6357,1.0883,7.0711,1.2503,1.4026,23.831,0.9662,122.8791
2020-04-20,107.69,0.6387,1.0874,7.0721,1.2467,1.4067,24.037,0.967,123.1121
2020-04-21,107.69,0.6279,1.0854,7.0914,1.2266,1.4199,24.433,0.9691,123.9207
2020-04-22,107.81,0.632,1.0829,7.0831,1.2332,1.4132,24.585,0.9711,123.9354
2020-04-23,107.65,0.6388,1.0815,7.0654,1.2369,1.4028,24.682,0.9731,123.7645
2020-04-24,107.44,0.6377,1.0798,7.0813,1.2335,1.4098,24.8225,0.975,124.172
2020-04-27,107.22,0.646,1.0829,7.0848,1.2421,1.4042,24.832,0.9756,123.8954
2020-04-28,106.83,0.6499,1.0836,7.0776,1.2438,1.3992,24.394,0.9743,123.3794
2020-04-29,106.67,0.6536,1.0853,7.0755,1.2429,1.3936,23.927,0.9748,122.7877
2020-04-30,106.94,0.6523,1.0934,7.0622,1.2602,1.3911,23.979,0.9669,122.3375
2020-05-01,106.76,0.6424,1.0998,7.0622,1.2509,1.4102,24.8066,0.9599,123.1615
2020-05-04,106.82,0.6412,1.0911,7.0622,1.243,1.4088,24.3853,0.9647,123.2224
2020-05-05,106.52,0.6458,1.0844,7.0622,1.2449,1.4025,23.7938,0.9721,122.8117
2020-05-06,106.07,0.6414,1.0806,7.1031,1.2347,1.4143,24.295,0.9745,123.6188
2020-05-07,106.36,0.65,1.0815,7.0825,1.2349,1.3972,23.961,0.9746,123.1339
2020-05-08,106.5,0.6543,1.0854,7.0732,1.2436,1.391,23.619,0.9699,122.5465
2020-05-11,107.7,0.6472,1.0818,7.0972,1.233,1.4024,23.913,0.9722,123.2423
2020-05-12,107.33,0.6509,1.0864,7.0816,1.2299,1.4009,24.037,0.968,123.0694
2020-05-13,106.92,0.6463,1.0837,7.0911,1.2225,1.4089,24.311,0.9704,123.5512
2020-05-14,107.09,0.6422,1.08,7.0935,1.2194,1.4086,24.172,0.9727,123.6524
2020-05-15,107.27,0.641,1.0816,7.1013,1.2129,1.409,24.0493,0.9726,123.608
2020-05-18,107.25,0.6513,1.0904,7.1086,1.2211,1.3966,23.59,0.9699,122.8055
2020-05-19,107.89,0.6567,1.0937,7.098,1.2255,1.3879,23.614,0.9725,122.5744
2020-05-20,107.46,0.6601,1.098,7.0928,1.2257,1.3911,23.215,0.9649,122.1093
2020-05-21,107.69,0.6562,1.0953,7.1138,1.2227,1.3946,22.924,0.9703,122.099
2020-05-22,107.5,0.6528,1.0894,7.1269,1.2178,1.4021,22.738,0.9722,122.3278
2020-05-25,,,,,,,,,
2020-05-26,107.64,0.6644,1.097,7.134,1.2337,1.3821,22.336,0.9668,121.3933
2020-05-27,107.79,0.659,1.0969,7.1681,1.2231,1.3786,22.358,0.9696,121.5741
2020-05-28,107.67,0.6664,1.1069,7.1447,1.2325,1.3763,22.191,0.9642,121.0207
2020-05-29,107.77,0.6642,1.1107,7.1348,1.232,1.3809,22.17,0.9618,120.953
2020-06-01,107.56,0.6785,1.1123,7.1263,1.2472,1.3603,21.991,0.9613,120.2753
2020-06-02,108.6,0.6872,1.1166,7.0992,1.2531,1.3515,21.722,0.9623,119.692
2020-06-03,108.88,0.6948,1.1246,7.1115,1.26,1.3489,21.635,0.9613,119.2625
2020-06-04,109.0,0.6944,1.1322,7.1075,1.2608,1.3513,21.851,0.9565,119.3094
2020-06-05,109.68,0.6983,1.1297,7.0808,1.2703,1.342,21.545,0.9622,118.8202
2020-06-08,108.46,0.6995,1.1293,7.07,1.2694,1.3379,21.638,0.9567,118.6687
2020-06-09,107.66,0.6964,1.1348,7.0765,1.2736,1.3433,21.728,0.9487,118.5967
2020-06-10,107.25,0.7004,1.1355,7.0599,1.2758,1.3388,21.941,0.945,118.5307
2020-06-11,106.67,0.6889,1.1378,7.064,1.2635,1.3559,22.521,0.9382,119.2435
2020-06-12,107.36,0.6854,1.1253,7.0825,1.2527,1.3587,22.298,0.9515,119.6719
2020-06-15,107.33,0.6851,1.127,7.0887,1.2543,1.3618,22.521,0.9503,119.9622
2020-06-16,107.35,0.6886,1.1259,7.0854,1.2586,1.3562,22.175,0.9494,119.5744
2020-06-17,107.26,0.6897,1.1219,7.084,1.2526,1.357,22.368,0.9512,119.918
2020-06-18,106.78,0.6847,1.1216,7.0869,1.243,1.3593,22.669,0.951,120.2252
2020-06-19,106.89,0.6856,1.1189,7.0707,1.2362,1.3601,22.61,0.9519,120.226
2020-06-22,106.84,0.6904,1.126,7.0678,1.2447,1.3544,22.457,0.9475,119.7613
2020-06-23,106.44,0.6955,1.1322,7.0575,1.2531,1.3509,22.389,0.9438,119.3372
2020-06-24,106.83,0.6875,1.1272,7.077,1.2432,1.3601,22.7116,0.9471,119.9834
2020-06-25,107.21,0.6868,1.1221,7.0768,1.2406,1.366,22.83,0.9485,120.3089
2020-06-26,107.19,0.6861,1.1215,7.0768,1.2337,1.3695,22.946,0.948,120.5425
2020-06-29,107.71,0.6851,1.1237,7.0794,1.2279,1.3686,23.123,0.9504,120.6757
2020-06-30,107.77,0.6893,1.1237,7.0651,1.2369,1.3614,23.0821,0.9467,120.4746
2020-07-01,107.5,0.6917,1.1259,7.0703,1.2474,1.3579,22.823,0.9455,120.0902
2020-07-02,107.55,0.6921,1.1237,7.066,1.2469,1.3591,22.52,0.9455,119.8648
2020-07-03,,,,,,,,,
2020-07-06,107.5,0.6973,1.1307,7.0159,1.2482,1.3546,22.275,0.9416,119.2941
2020-07-07,107.53,0.6972,1.1299,7.0127,1.2572,1.3587,22.636,0.941,119.5814
2020-07-08,107.39,0.6967,1.1329,7.0041,1.2593,1.3539,22.855,0.9382,119.5625
2020-07-09,107.27,0.6958,1.1298,6.9923,1.2614,1.3577,22.702,0.9397,119.5221
2020-07-10,106.77,0.6959,1.1318,6.999,1.2654,1.3591,22.507,0.9395,119.3601
2020-07-13,107.22,0.6983,1.1364,6.9959,1.2614,1.3568,22.432,0.941,119.1984
2020-07-14,107.2,0.697,1.1406,7.006,1.2546,1.3606,22.592,0.9385,119.3999
2020-07-15,106.92,0.7003,1.1406,6.9885,1.2586,1.3521,22.371,0.9439,119.0423
2020-07-16,107.05,0.7008,1.1433,6.9881,1.2621,1.3539,22.288,0.9432,118.9368
2020-07-17,107.06,0.6994,1.1438,6.9912,1.255,1.3572,22.48,0.9388,119.134
2020-07-20,107.21,0.7009,1.1442,6.9829,1.2658,1.3531,22.58,0.9389,119.0588
2020-07-21,106.82,0.7111,1.1495,6.98,1.2736,1.3443,22.319,0.934,118.4145
2020-07-22,107.18,0.7147,1.1587,6.9988,1.2729,1.3407,22.256,0.9288,118.1446
2020-07-23,106.83,0.7136,1.1623,7.0034,1.2759,1.337,22.314,0.925,118.0724
2020-07-24,105.79,0.7094,1.1635,7.0168,1.2791,1.3425,22.363,0.9222,118.1445
2020-07-27,105.29,0.7134,1.175,6.995,1.2887,1.3383,22.013,0.9204,117.3982
2020-07-28,105.03,0.7161,1.1733,6.9998,1.295,1.3364,21.957,0.9169,117.3301
2020-07-29,105.06,0.7168,1.177,7.0014,1.2974,1.337,22.003,0.9141,117.2242
2020-07-30,105.05,0.7139,1.1791,7.008,1.3035,1.344,22.183,0.912,117.4133
2020-07-31,105.78,0.7159,1.1822,6.9744,1.3133,1.3384,22.226,0.9113,117.2208
2020-08-03,106.11,0.7107,1.175,6.9799,1.3053,1.3408,22.574,0.9194,117.8199
2020-08-04,105.87,0.715,1.1766,6.972,1.3059,1.3366,22.746,0.9154,117.7962
2020-08-05,105.44,0.7216,1.1898,6.9353,1.3141,1.3254,22.423,0.9053,116.8865
2020-08-06,105.52,0.7228,1.1856,6.952,1.3147,1.3285,22.359,0.9101,117.055
2020-08-07,105.92,0.7163,1.1776,6.967,1.3043,1.3393,22.483,0.914,117.6365
2020-08-10,105.85,0.7162,1.1756,6.9611,1.3082,1.335,22.493,0.9154,117.5946
2020-08-11,106.56,0.7155,1.1764,6.9451,1.3077,1.3296,22.338,0.9163,117.3902
2020-08-12,106.85,0.7167,1.1796,6.9363,1.3047,1.325,22.318,0.9109,117.2679
2020-08-13,106.89,0.716,1.1818,6.944,1.3082,1.3214,22.28,0.9097,117.1313
2020-08-14,106.49,0.7168,1.1833,6.9501,1.3108,1.325,22.019,0.9091,116.9512
2020-08-17,105.97,0.7211,1.1869,6.9318,1.3105,1.3202,22.042,0.9058,116.7609
2020-08-18,105.41,0.7235,1.1928,6.9215,1.3228,1.3181,22.18,0.9029,116.5722
2020-08-19,105.71,0.7234,1.1898,6.9192,1.3191,1.3173,22.046,0.9114,116.5789
2020-08-20,105.81,0.7178,1.1862,6.9143,1.319,1.3177,22.148,0.9082,116.8243
2020-08-21,105.88,0.7156,1.1775,6.9179,1.3098,1.3201,22.042,0.9131,117.0682
2020-08-24,105.9,0.7174,1.1803,6.918,1.3078,1.322,21.974,0.9109,116.9238
2020-08-25,106.4,0.718,1.1818,6.9116,1.3136,1.3191,21.961,0.9089,116.8324
2020-08-26,106.13,0.7222,1.1813,6.8855,1.3186,1.3145,21.945,0.9086,116.6358
2020-08-27,106.42,0.726,1.1824,6.8925,1.3229,1.3111,22.115,0.9077,116.6614
2020-08-28,105.3,0.7352,1.1901,6.8647,1.3341,1.3106,21.87,0.9041,115.9506
2020-08-31,105.84,0.7388,1.195,6.8474,1.3375,1.3034,21.88,0.9012,115.7717
2020-09-01,106.0,0.7375,1.1949,6.8272,1.3416,1.3043,21.751,0.9072,115.5814
2020-09-02,106.15,0.7319,1.184,6.8375,1.3315,1.3061,21.832,0.9107,116.0423
2020-09-03,106.14,0.7272,1.1832,6.8474,1.3263,1.3131,21.663,0.9104,116.0799
2020-09-04,106.34,0.7264,1.182,6.8409,1.323,1.3095,21.595,0.9147,116.0457
2020-09-07,,,,,,,,,
2020-09-08,105.97,0.723,1.1789,6.8435,1.3039,1.3194,21.732,0.9166,116.4725
2020-09-09,106.23,0.7275,1.181,6.8308,1.3011,1.3163,21.52,0.9131,116.1396
2020-09-10,106.19,0.7287,1.188,6.8335,1.2846,1.3162,21.285,0.9077,115.8906
2020-09-11,106.17,0.7277,1.1831,6.833,1.2788,1.3183,21.327,0.9092,116.0963
2020-09-14,105.68,0.7299,1.1874,6.808,1.2876,1.3172,21.123,0.9071,115.6523
2020-09-15,105.5,0.7296,1.1846,6.7819,1.2866,1.3199,21.055,0.9085,115.5996
2020-09-16,104.94,0.7336,1.1835,6.7529,1.298,1.3164,21.05,0.908,115.3623
2020-09-17,104.77,0.7289,1.1823,6.7628,1.2955,1.3204,20.993,0.9098,115.4476
2020-09-18,104.44,0.7311,1.1857,6.7675,1.295,1.3179,20.949,0.9096,115.248
2020-09-21,104.69,0.7212,1.1737,6.8043,1.2794,1.3299,21.516,0.9163,116.3873
2020-09-22,105.05,0.7173,1.1703,6.7779,1.2726,1.3313,21.585,0.92,116.5529
2020-09-23,105.34,0.7093,1.1677,6.8089,1.275,1.3373,22.116,0.9233,117.2631
2020-09-24,105.42,0.7046,1.1666,6.8273,1.2739,1.337,22.28,0.9264,117.5578
2020-09-25,105.59,0.7012,1.1618,6.822,1.2706,1.3409,22.451,0.9291,117.8786
2020-09-28,105.5,0.7067,1.166,6.8106,1.2865,1.3377,22.507,0.9247,117.629
2020-09-29,105.68,0.7109,1.1717,6.815,1.2847,1.3411,22.466,0.9215,117.5379
2020-09-30,105.58,0.716,1.1723,6.7896,1.2921,1.3323,22.091,0.9188,116.957
2020-10-01,105.53,0.7189,1.1752,6.7898,1.2901,1.3289,21.976,0.9179,116.7339
2020-10-02,105.36,0.7147,1.1706,6.7898,1.2928,1.332,21.72,0.9204,116.7424
2020-10-05,105.7,0.7181,1.1784,6.7896,1.2972,1.3269,21.4301,0.9153,116.187
2020-10-06,105.64,0.7149,1.1778,6.7896,1.2945,1.3275,21.521,0.9153,116.2781
2020-10-07,105.97,0.714,1.1766,6.7896,1.2914,1.3283,21.533,0.9168,116.3548
2020-10-08,105.98,0.7158,1.1753,6.7896,1.2944,1.3222,21.416,0.9176,116.1753
2020-10-09,105.72,0.7237,1.1819,6.6933,1.3003,1.312,21.153,0.9103,115.2843
2020-10-12,,,,,,,,,
2020-10-13,105.55,0.7165,1.1737,6.7452,1.2968,1.3138,21.392,0.9147,115.9193
2020-10-14,105.08,0.7169,1.1755,6.7136,1.3023,1.3147,21.346,0.9127,115.6959
2020-10-15,105.38,0.7079,1.1701,6.7233,1.2917,1.3243,21.394,0.9143,116.1046
2020-10-16,105.41,0.7083,1.1717,6.6962,1.2931,1.3194,21.174,0.9153,115.7754
2020-10-19,105.42,0.709,1.1788,6.6803,1.2998,1.3155,21.1369,0.9092,115.4109
2020-10-20,105.56,0.7057,1.1824,6.6754,1.2951,1.312,21.065,0.9071,115.2558
2020-10-21,104.58,0.712,1.187,6.6503,1.3143,1.313,21.0896,0.9042,114.9185
2020-10-22,104.88,0.7109,1.1824,6.6821,1.309,1.3132,21.026,0.9074,115.1234
2020-10-23,104.78,0.7118,1.1844,6.6861,1.3039,1.3147,20.8961,0.9055,115.0198
2020-10-26,104.86,0.712,1.1816,6.7119,1.3021,1.3214,20.958,0.9073,115.2872
2020-10-27,104.44,0.7143,1.1834,6.7044,1.3067,1.3156,20.867,0.9066,115.0206
2020-10-28,104.33,0.7067,1.1751,6.7279,1.2997,1.3321,21.152,0.9097,115.8099
